id,count
149369218,1
149668916,1
149947422,1
150013000,1
150582783,1
150703460,1
161421677,1
161426900,1
161850313,1
162048994,1
162316496,1
162394193,1
162519339,1
162523208,1
162523211,1
162524258,1
162529926,1
162796862,1
162978966,1
163539397,1
163574992,1
163816616,1
163978176,1
164100483,1
164103378,1
164103788,1
164103932,1
164104179,1
164425754,1
164744359,1
164425430,1
164039446,1
164965867,1
164995825,1
163984653,1
163915119,1
165070972,1
165209525,1
165364856,1
165367496,1
166655091,1
166674860,1
166732512,1
166733165,1
166733949,1
166734656,1
166735986,1
166740135,1
166750668,1
167007409,1
167432779,1
169737377,1
170233701,1
170556929,1
170642249,1
170643732,1
170685802,1
170686351,1
170784270,1
170788730,1
171537876,1
171877314,1
171880866,1
171890002,1
171912567,1
172013741,1
172207557,1
172767460,1
173121318,1
173121319,1
173750418,1
173765541,1
174009753,1
174626727,1
174782600,1
175158013,1
175162829,1
175422572,1
176107379,1
176108711,1
176204302,1
176240771,1
176247646,1
176322174,1
176323190,1
176639522,1
176994688,1
177086679,1
177156757,1
177157539,1
177384709,1
177387107,1
178414374,1
178777865,1
178785442,1
180181439,1
180190331,1
180192346,1
180193571,1
181686305,1
182588866,1
183453672,1
183483080,1
184328461,1
184328473,1
184328488,1
184348494,1
184539644,1
184540155,1
184540629,1
184541484,1
184541854,1
184543025,1
184690853,1
184692733,1
184693665,1
184695390,1
184699225,1
184700122,1
184702069,1
185065350,1
185078481,1
185081404,1
185649734,1
185985795,1
186309371,1
186309373,1
186382942,1
186615962,1
188343905,1
189746753,1
190765066,1
190794906,1
191599250,1
191599940,1
191603563,1
191603951,1
191604846,1
191616868,1
191995682,1
191995959,1
192034858,1
192040297,1
192471624,1
192472873,1
192849160,1
193200591,1
195536399,1
195393208,1
196434420,1
196700319,1
196702189,1
198122280,1
198420587,1
198585048,1
198777350,1
199302497,1
201021981,1
201040435,1
201042416,1
201043475,1
201044515,1
201047699,1
201052253,1
201883498,1
202145641,1
202782657,1
202830472,1
202843841,1
202876081,1
202886017,1
202944766,1
204222656,1
204981443,1
204983978,1
205411224,1
205704996,1
206109132,1
206257493,1
206392264,1
206393786,1
207258319,1
208420164,1
208428722,1
208521174,1
208574972,1
208971628,1
208971939,1
209289530,1
209312950,1
209856120,1
209858926,1
211077964,1
211079404,1
211107121,1
211381910,1
212603870,1
212604117,1
212632531,1
213236062,1
213266962,1
213286557,1
213310216,1
213419691,1
213647006,1
213653103,1
215311469,1
216010915,1
226212382,1
226342175,1
226764162,1
226807679,1
226808404,1
227134575,1
228103905,1
228143959,1
228924865,1
228929662,1
228931829,1
228932668,1
228933562,1
229135184,1
229136996,1
229141849,1
230872882,1
232923063,1
233286246,1
233288373,1
233290439,1
234379722,1
234970932,1
234974453,1
234979773,1
234982054,1
234993446,1
235175512,1
235317376,1
235328732,1
235362326,1
235562650,1
235896576,1
236630464,1
237043951,1
237052166,1
238097939,1
238100512,1
239476800,1
239997184,1
239997851,1
240202925,1
241368177,1
241393011,1
241532986,1
241545929,1
242143614,1
242647599,1
242650171,1
243146108,1
244169869,1
244523304,1
244557359,1
244643013,1
245699772,1
245704113,1
245704671,1
245704726,1
246712284,1
246904529,1
247401892,1
249680894,1
249698436,1
250310093,1
250317316,1
250317918,1
250338780,1
251977914,1
252197941,1
252200385,1
253540514,1
254178749,1
254276061,1
256405547,1
256699681,1
256798242,1
258377923,1
258753409,1
258824080,1
261151272,1
262021772,1
263220913,1
263500527,1
263525366,1
263536410,1
264409787,1
265335520,1
265335739,1
267295708,1
267306675,1
267513364,1
267630180,1
268965814,1
268970366,1
268970491,1
268970581,1
268970724,1
268970814,1
270815423,1
271031954,1
271034927,1
271354974,1
271368920,1
271525597,1
271586595,1
271863540,1
272691585,1
272763590,1
273147923,1
273162035,1
273742393,1
273856434,1
273982726,1
273990570,1
274529367,1
274926360,1
274940807,1
276109128,1
276110686,1
276254997,1
276261822,1
276284144,1
276476137,1
277400798,1
277762738,1
278013146,1
278101713,1
278110088,1
278709963,1
278807584,1
278918898,1
279390686,1
279424748,1
279447253,1
280181593,1
280484188,1
280497182,1
280507737,1
280837639,1
281161866,1
282069426,1
283314353,1
283715344,1
283740333,1
283793063,1
283895589,1
283989453,1
284124623,1
284347237,1
286824735,1
287310472,1
287324253,1
287340554,1
287345227,1
287347656,1
287726238,1
287758656,1
288405652,1
289205801,1
290577366,1
290865683,1
290878745,1
291811380,1
293965929,1
294491908,1
294492255,1
294502257,1
294511809,1
295825044,1
295832670,1
295861822,1
295889395,1
295897171,1
295898610,1
295909786,1
297171036,1
297321975,1
297515724,1
300194070,1
300426445,1
300426780,1
300426899,1
301591237,1
301758308,1
301625193,1
301796383,1
301497639,1
301496042,1
301504456,1
301771752,1
301786810,1
301955238,1
302005930,1
302160253,1
302447256,1
302588643,1
302589676,1
302589995,1
302590233,1
302591624,1
302592216,1
302593065,1
302593613,1
302594309,1
302595720,1
302725547,1
302600317,1
302602020,1
302748835,1
302752380,1
302848635,1
302863764,1
303184913,1
303190380,1
303821502,1
303885433,1
304093339,1
304709349,1
304732638,1
304735817,1
305374368,1
305383992,1
305385764,1
305386752,1
305388928,1
305416401,1
305509832,1
305566669,1
305596831,1
305732465,1
305738524,1
306103260,1
306168709,1
306214851,1
306216499,1
306216515,1
306217379,1
306222322,1
306997748,1
307220715,1
307239893,1
307256059,1
307271736,1
307273352,1
308333241,1
308577865,1
308588593,1
308589736,1
308590827,1
308598139,1
308600252,1
308902933,1
308979686,1
308986200,1
309431462,1
309434466,1
309778388,1
309885723,1
309949582,1
309959637,1
310026654,1
310030137,1
310056310,1
310077061,1
310090402,1
310117815,1
310128229,1
310206935,1
310485440,1
310653352,1
310653518,1
310694364,1
311229302,1
311282958,1
311314330,1
311556131,1
311556790,1
311912468,1
312421674,1
312639953,1
312669136,1
312674564,1
312707300,1
312709371,1
312711606,1
312729421,1
312908775,1
313100120,1
313106168,1
313417512,1
313579388,1
314706146,1
314764159,1
314766443,1
314770735,1
314777536,1
314785791,1
314786449,1
314997488,1
314999308,1
315000614,1
315048854,1
315060006,1
315208844,1
315487687,1
315488066,1
315499373,1
315510693,1
315523752,1
315552578,1
315671287,1
315715656,1
316870170,1
317297207,1
318410068,1
318421145,1
318468342,1
318484926,1
318491447,1
318714910,1
318776106,1
318966088,1
319052285,1
319734532,1
319740841,1
319741248,1
320219163,1
320239959,1
321415969,1
321641164,1
321677925,1
321832029,1
321864006,1
322291048,1
323049421,1
323138228,1
323971461,1
324808021,1
324811029,1
325190758,1
325277033,1
325526887,1
325526911,1
326595725,1
326600809,1
326822168,1
326880140,1
326911922,1
326923295,1
326940888,1
327891786,1
327893791,1
328180916,1
328190839,1
328208660,1
328249276,1
328269078,1
328377681,1
328647239,1
328818794,1
329164042,1
329381325,1
329382612,1
329383182,1
330547818,1
331415309,1
331442861,1
331458126,1
331542170,1
331543654,1
331548840,1
331575739,1
331588406,1
331600288,1
331630552,1
331632924,1
331633596,1
331636578,1
331654624,1
331666103,1
331669958,1
332144513,1
332820022,1
333409382,1
333420690,1
334950883,1
334990273,1
335003455,1
335478978,1
335710848,1
335732979,1
335733641,1
335746018,1
335880829,1
335979011,1
336253380,1
337604523,1
337690313,1
337715161,1
338221449,1
338507994,1
338914381,1
338921982,1
339095472,1
339098499,1
339194891,1
340110553,1
340241422,1
340629278,1
340635977,1
340807216,1
340807669,1
340808093,1
340808545,1
340968647,1
340988548,1
340990686,1
341311816,1
342128570,1
342527643,1
342901495,1
343103339,1
344110144,1
344868698,1
345397823,1
346540588,1
346761208,1
347349407,1
347540406,1
347695514,1
347702507,1
347705824,1
350132857,1
350893176,1
350908045,1
351186959,1
353244057,1
353245637,1
353252149,1
353453366,1
356285727,1
357450323,1
357696528,1
360223754,1
360356410,1
360477706,1
361073713,1
361116288,1
362602332,1
362662244,1
363769167,1
363773842,1
363774712,1
364606536,1
364662053,1
364994186,1
366162298,1
366177758,1
366275400,1
366275979,1
366277867,1
366429233,1
366446166,1
366976332,1
367198897,1
367199722,1
367910789,1
368158745,1
369200673,1
369201181,1
369427667,1
369826303,1
369832062,1
370687398,1
370824528,1
370866844,1
371119058,1
371170069,1
372003755,1
372347361,1
372362285,1
372574980,1
372576222,1
372588201,1
372597895,1
372863777,1
373293053,1
374037326,1
374515523,1
374518303,1
374516826,1
375137308,1
375370981,1
375840402,1
375841169,1
375842206,1
379594105,1
379720027,1
379976684,1
380287413,1
380288822,1
380288884,1
380292470,1
380676405,1
380743679,1
381719795,1
386479824,1
386547845,1
386970688,1
387440364,1
387544556,1
387556732,1
387566042,1
388002356,1
388004650,1
388013037,1
388030549,1
388401860,1
388467990,1
388554389,1
389225487,1
389277478,1
390389299,1
390390135,1
390404112,1
390637627,1
391760278,1
391828382,1
392069873,1
392277104,1
393063154,1
393063159,1
393175421,1
393177486,1
393215675,1
393698569,1
393851786,1
394047446,1
395300829,1
395473219,1
395476165,1
395987519,1
396285169,1
396815761,1
397002727,1
397023478,1
398964026,1
399611759,1
399955568,1
399958221,1
399959269,1
399962190,1
399990386,1
400411047,1
400471362,1
402587741,1
402588376,1
402592190,1
402593762,1
402596312,1
402620759,1
402910097,1
406209921,1
407082834,1
408407849,1
408407866,1
408407893,1
408407908,1
408415423,1
408688660,1
408688668,1
410107241,1
410286555,1
410625158,1
411691336,1
411808980,1
412574665,1
414548485,1
414550755,1
414567787,1
414568356,1
414580268,1
414942060,1
414946310,1
414952768,1
414963202,1
416484045,1
414966677,1
415261258,1
416259986,1
417705900,1
417705907,1
417977485,1
419608365,1
419616418,1
419619487,1
419622454,1
419622461,1
419625466,1
419631257,1
420170885,1
420190821,1
421344736,1
423494427,1
423646791,1
424444859,1
424458901,1
424472575,1
425073146,1
425243254,1
425702571,1
426321071,1
426321858,1
427085610,1
427691716,1
427975967,1
428510526,1
428691497,1
428693587,1
428704221,1
428750491,1
428751982,1
429447048,1
429459792,1
430306806,1
430376085,1
430617655,1
430933182,1
430939293,1
431076637,1
431140244,1
431369393,1
431719462,1
431724224,1
431789542,1
431789708,1
431789887,1
431790277,1
432067240,1
432517617,1
432591699,1
432602349,1
432650002,1
433697977,1
435425140,1
435569630,1
435603463,1
438001522,1
438963366,1
440844110,1
443450694,1
443750086,1
443980448,1
443984561,1
443985873,1
443991926,1
443997250,1
456239017,1
456239018,1
456239019,1
456239020,1
456239021,1
456239022,1
456239023,1
456239024,1
456239025,1
456239026,1
456239028,1
456239029,1
456239030,1
456239031,1
456239032,1
456239033,1
456239034,1
456239035,1
456239036,1
456239037,1
456239039,1
456239041,1
456239042,1
456239044,1
456239045,1
456239047,1
456239048,1
456239049,1
456239050,1
456239051,1
456239052,1
456239053,1
456239054,1
456239055,1
456239056,1
456239057,1
456239058,1
456239059,1
456239060,1
456239061,1
456239062,1
456239063,1
456239065,1
456239066,1
456239067,1
456239068,1
456239070,1
456239071,1
456239072,1
456239074,1
456239075,1
456239078,1
456239080,1
456239082,1
456239086,1
456239087,1
456239089,1
456239091,1
456239093,1
456239094,1
456239095,1
456239097,1
456239098,1
456239099,1
456239100,1
456239101,1
456239102,1
456239103,1
456239104,1
456239105,1
456239106,1
456239107,1
456239108,1
456239109,1
456239110,1
456239111,1
456239113,1
456239114,1
456239116,1
456239117,1
456239118,1
456239119,1
456239121,1
456239122,1
456239124,1
456239125,1
456239128,1
456239130,1
456239131,1
456239132,1
456239133,1
456239134,1
456239135,1
456239136,1
456239137,1
456239138,1
456239139,1
456239140,1
456239141,1
456239142,1
456239143,1
456239144,1
456239145,1
456239147,1
456239148,1
456239149,1
456239150,1
456239151,1
456239152,1
456239154,1
456239155,1
456239156,1
456239157,1
456239159,1
456239160,1
456239161,1
456239162,1
456239163,1
456239164,1
456239165,1
456239166,1
456239167,1
456239168,1
456239169,1
456239170,1
456239171,1
456239172,1
456239173,1
456239174,1
456239175,1
456239177,1
456239178,1
456239179,1
456239180,1
456239181,1
456239182,1
456239183,1
456239184,1
456239185,1
456239186,1
456239187,1
456239188,1
456239189,1
456239190,1
