id,artist,title,duration,date,url,lyrics_id,genre_id
162519339,The Mamas and The Papas,Dream A Little Dream Of Me,194,1344331169,https://cs7-5v4.vk-cdn.net/p2/55fcd1166f068b.mp3?extra=9uKTU_qO-XJmDH57UyPXWKKOiLectX4Qs8c9j2q7zniBNVkWtRzIsNT6OXIs5pTmrAYh6g8ei41Wl-6SIP9gjDwv_MO5C0-TKA99sMwsPZxWtPRnS7nYcWOsYhVt6ragDCeoB2OvDLjb,4978697,2
162394193,Within Temptation (лучший женский рок вокал),Are You The One,305,1344245936,https://psv4.vk.me/c5065/u1165692/audios/c70efb945ea7.mp3?extra=Op3UcQcliYZlytVPLeDDDGmQVdnB5LuU_bKYEoOjEV7m-5ChLKfP5Su1fBqS1VXTgJ7F6yIQjulMuDLoqPFsSF274bDveTKp4VmKKj_xiacI_o-Mby1My7FYNThtxi42DR_r0V7_NJeN,"",1
162316496,Chew Lips,Karen (Netsky Remix),332,1344183533,https://cs7-1v4.vk-cdn.net/p5/4a3051ab99eb55.mp3?extra=46Nga2Ah0zCxCaG6TUR_rlkRqOk6LaJm7_WBXEzf0qSbBhk2UWlJcUuMTZsVgYXwHA3gvPF8UdqDUOGCey9p4TycOZUsmwPkgFxnQeMjZAL4ck8nyQ-_IioAf_6o3WPMVd-gCBx6TtNQ,4808514,18
162048994,Halestorm,I Miss The Misery,183,1343988674,https://psv4.vk.me/c5405/u47402845/audios/b3f3c105f13a.mp3?extra=-GuelR-xpE-iZ3Ez0aUVJHh99wY18p2mKrKh2ehHEXwz8XHEAJYy3_57TBgUs-fLtxDZvGLoYA9JfhjW-jgHXNbUCEvqW2WOGyJy414756pDRaMKxJ9vntpNp_gmbaip00vOdhBfdF82,"",1
161850313,Kuroshitsuji OST,Si deus me relinquit,416,1343839840,https://psv4.vk.me/c4717/u54921867/audios/fcf13cba72df.mp3?extra=-04nHoHlDpO71GD7nTnKpvv2-vS4NbHtQJwdDCZKLpTgRmW3V5YFY9evnv_iVVgD9_GvOagMC0N4cvx9vxnfVbiXoS6ursOVBdV0K2Fdq17PbxwFzg0SWSxWSXDRk361uuQEIacsd2gw,22264483,18
161426900,McFly,Five Colours In Her Hair,183,1343566297,https://cs7-4v4.vk-cdn.net/p8/ba4d45aac61b11.mp3?extra=DWQZ5w4exaXq6-hOlH70eTgpUAVvVQvZO46x9UYyii18uYj0hu4_FtFkHs8XsnMWLA_FgIiw0rcMTYgUixoFMOSB2hJhHMxL1IWukjB0usMvqTdCVT8qfJw5ZfV61GpWuRlgcczGq9Sz,654943,2
161421677,The Cardigans ,Say That You Love me,198,1343563630,https://cs7-5v4.vk-cdn.net/p10/3ca77dad3e05fd.mp3?extra=WGrKC2q_EfAhBdFP69rOEzvCMcc1jUEtCoEEJpkXc_8frIOkhdVJutyE49sIxJmU6LRy4MbfIkv3RwxiQFCfz0Ec15OykTyxnv_coyrlcDXUF8cJpqwI6UN3OWE8lKqEEPezafcOvsH1,2642159,1
150703460,Lady Gaga,Speechless,270,1336600504,https://psv4.vk.me/c4503/u4754727/audios/1bf2640fbf10.mp3?extra=hrS2SQyyRs2WAESYSr2hrwTEUHeENr3j642J0qta_QEM6aFKpBusG4lzHFx6WowN31Y1SbCc0qWJhDra2PeW-UqQmN7EG1M6fqrFlj3FgShnvY8bn43l9z5ORBUSSmZwnkklL1JAZsvB,2851136,2
150582783,Vanessa Paradis & M,La Seine ,166,1336523318,https://cs7-2v4.vk-cdn.net/p11/9f028bfe34d253.mp3?extra=4lvWghq6jsntI1mkDw-k_247ttvfP2Vn9IOB3n4mCdgXNK0UVy_AfDHvA8-TKEGGZruyff0MUZAeQEu32yW09TymVCSHyY9KCSLTxB7VQw2WktG-m4b_wGO1rA5qlCDCnkLQBX0Q_hfo,20543829,18
150013000,I am waiting for you last summer,Unseen,284,1336168689,https://psv4.vk.me/c5243/u307032/audios/00efdc8cf767.mp3?extra=FJpLGSLkvC-vssQjxKR-Vg3WvpqsYjspNJR1pAf9WOiUEXlG5_ounLK2AQQPS9sGWDLnDHh0UC_TFSl_ARd_7Hd0On7lp9S-zyWekPvKAt_p-NNScvNz0jb-6sZzt26X0KLpkzt9vMPl,"",18
